epoch,acc,loss,lr,val_acc,val_loss
0,0.641002155172,nan,0.01,0.647600581822,nan
1,0.641002155172,nan,0.01,0.647600581822,nan
2,0.641002155172,nan,0.01,0.647600581822,nan
3,0.641002155172,nan,0.01,0.647600581822,nan
4,0.641002155172,nan,0.01,0.647600581822,nan
0,0.637957974138,0.641413536565,0.01,0.404507998133,0.694180614932
1,0.645393318966,0.627864386707,0.01,0.352157052908,0.696654642865
2,0.652182112069,0.620818946279,0.01,0.352399418395,0.699437811313
3,0.66021012931,0.615756435641,0.01,0.352399418395,0.702410365734
4,0.671470905172,0.607823654495,0.01,0.352399418395,0.705167421917
5,0.677235991379,0.601955608253,0.01,0.352399418395,0.708039964858
6,0.687176724138,0.597818380389,0.01,0.352399418395,0.709773538243
7,0.698033405172,0.58711105914,0.01,0.352399418395,0.712154167836
8,0.681707974138,0.609068758323,0.01,0.352399418395,0.71206678916
9,0.706142241379,0.576565702414,0.01,0.352399418395,0.713708585232
0,0.636153017241,0.667183710378,0.01,0.352399418395,0.695506840468
1,0.647683189655,0.626905913189,0.01,0.352399418395,0.70548420844
2,0.65786637931,0.616927954246,0.01,0.352399418395,0.714664466914
3,0.668857758621,0.610956405977,0.01,0.352399418395,0.723450205913
4,0.683405172414,0.599345263736,0.01,0.352399418395,0.733886293659
5,0.694342672414,0.590249909615,0.01,0.352399418395,0.744476746802
6,0.709105603448,0.58128851385,0.01,0.352399418395,0.75381818733
7,0.722575431034,0.57088203574,0.01,0.352399418395,0.757269778387
8,0.738846982759,0.551480261622,0.01,0.352399418395,0.762020985709
9,0.752478448276,0.52599061892,0.01,0.352399418395,0.758598196062
0,0.12902000001,2.2788953804,0.01,0.107200000383,2.30360989571
1,0.16999999999,2.21284139946,0.01,0.130600000143,2.30206206322
2,0.19874000001,2.16082602562,0.01,0.137500000179,2.30895752525
3,0.217539999995,2.11797081375,0.01,0.145800000221,2.33876020432
4,0.23166000001,2.07800323509,0.01,0.129700000376,2.40016606712
5,0.24802000001,2.04098168533,0.01,0.106600000381,2.56645593452
6,0.268100000019,1.99753702538,0.01,0.101000000566,2.94216728783
7,0.28543999999,1.95775672016,0.01,0.100200000554,3.49254131699
8,0.29734,1.92622115707,0.01,0.100200000554,3.89553783035
9,0.30778,1.90196624969,0.01,0.100200000554,4.12364835739
10,0.32192000001,1.87357286552,0.01,0.100200000554,4.33220615768
11,0.32948000001,1.84993510735,0.01,0.100300000519,4.26852089119
12,0.34398000001,1.8203402874,0.01,0.100300000519,4.29073901558
13,0.35017999999,1.79360938942,0.01,0.0943000006676,4.3660122757
0,0.129060000005,2.27594548126,0.01,0.116400000259,2.30437935638
1,0.17946,2.19068477669,0.01,0.110400000483,2.30571317482
2,0.211259999981,2.13563958672,0.01,0.129100000381,2.31548620224
3,0.23154000001,2.08930606049,0.01,0.146200000226,2.35111455154
4,0.247660000019,2.0520192086,0.01,0.127000000447,2.40681823158
5,0.263600000019,2.00855874741,0.01,0.104800000489,2.5434821682
6,0.28091999999,1.96774985085,0.01,0.10060000062,2.81718423462
7,0.29213999999,1.94666303761,0.01,0.0995000005066,3.17632926369
0,0.108280000001,2.31948484375,0.01,0.100000000343,2.30302417564
1,0.12270000001,2.29114083786,0.01,0.0984000003338,2.30478321075
2,0.14488000001,2.25518823112,0.01,0.10540000046,2.30778109169
3,0.168980000005,2.21266120132,0.01,0.100100000449,2.31196491814
4,0.184920000005,2.17679040276,0.01,0.100000000425,2.32062467194
5,0.192260000005,2.15228819603,0.01,0.0999000005201,2.31690363312
6,0.200859999995,2.13079571877,0.01,0.100800000302,2.31445916748
7,0.21098000001,2.10482632851,0.01,0.120799999833,2.30185592461
8,0.224000000005,2.0804535775,0.01,0.154399999917,2.24288420868
9,0.23495999999,2.05410048832,0.01,0.111000000387,2.38082411385
10,0.244240000019,2.0238003241,0.01,0.10360000053,2.58406718636
11,0.2513,2.00327886192,0.01,0.101600000381,2.86284509277
12,0.2572,1.99028172432,0.01,0.100900000423,3.15525797844
13,0.263039999981,1.97821803978,0.01,0.101000000447,3.41945247841
14,0.269759999981,1.96862065914,0.01,0.10010000053,3.76043123817
15,0.272879999995,1.95667347412,0.01,0.100400000572,4.00477071762
16,0.27230000001,1.95530821854,0.01,0.100400000542,4.29218736267
0,0.262875,2.01910982237,0.3472,1.9380635952
1,0.357325,1.81026027222,0.4009,1.833052845
2,0.393375,1.69909241724,0.4345,1.7398272831
3,0.432575,1.59222967224,0.4714,1.63298655281
4,0.455325,1.5200494987,0.4937,1.55138379936
5,0.47625,1.46274159708,0.5123,1.51149604702
6,0.489925,1.42505280538,0.5205,1.51724282246
7,0.502825,1.3885928,0.5182,1.4911832592
8,0.5157,1.35935078216,0.5391,1.44250441437
9,0.5218,1.33259849629,0.5432,1.43448397331
10,0.53215,1.3090760294,0.5501,1.40220278931
11,0.54105,1.28579412794,0.5605,1.37705198193
12,0.54865,1.26419588842,0.5594,1.35227501144
13,0.56035,1.24226813593,0.5689,1.34860375061
14,0.5634,1.22659261618,0.5763,1.33469898262
15,0.572175,1.19728254733,0.5657,1.32410992355
16,0.57675,1.18370192194,0.5833,1.29504688854
17,0.5843,1.16059246349,0.6002,1.27000095596
18,0.594575,1.13178504167,0.6034,1.25766134014
19,0.6031,1.10715748754,0.6048,1.23269750042
20,0.609275,1.09103338008,0.6129,1.23216268997
21,0.614825,1.07491205554,0.6157,1.17880675545
22,0.61955,1.05971682615,0.612,1.18973617668
23,0.6287,1.03954441895,0.6093,1.20569014206
24,0.635525,1.02127048621,0.6226,1.15829075432
0,0.264425,2.01920462484,0.3462,1.94032034798
1,0.357775,1.81072963171,0.3979,1.8347257061
2,0.39445,1.70138138447,0.4336,1.74575122776
3,0.428275,1.59938245764,0.4701,1.63475527115
4,0.45555,1.52803000813,0.4913,1.56031178169
5,0.47405,1.46969097233,0.5104,1.51814240208
6,0.487425,1.43258832827,0.5212,1.51306667938
7,0.502325,1.39584506741,0.5107,1.51178671894
8,0.5112,1.3647578723,0.5398,1.45101000118
9,0.520475,1.33847109342,0.5355,1.4475435276
10,0.53045,1.31243112559,0.5495,1.40911323566
11,0.5248,1.36286293182,0.5276,1.48368177109
12,0.52565,1.32933805137,0.5464,1.38402776337
13,0.542125,1.28474378929,0.56,1.37951051941
14,0.547225,1.26333068171,0.5683,1.37543558846
15,0.560125,1.23167233496,0.5699,1.33049095898
16,0.566975,1.21657016892,0.5615,1.32123636761
17,0.5727,1.19342838583,0.5894,1.29080299244
18,0.58055,1.16972958784,0.5953,1.27134236393
19,0.5892,1.14738157611,0.5879,1.25530772114
20,0.596875,1.12793972945,0.5982,1.26151546574
21,0.603125,1.11446167936,0.6019,1.22462832108
22,0.60495,1.10044435372,0.6023,1.22505015602
23,0.61325,1.0781984375,0.6144,1.21385528851
24,0.619575,1.0626486022,0.6185,1.18336110172
25,0.6256,1.04555619168,0.615,1.21613442764
26,0.630625,1.03410043297,0.6229,1.15621098366
27,0.6217,1.29921398892,0.4005,1.71519200821
28,0.58775,1.15759640679,0.6033,1.19888504715
29,0.62465,1.05467547646,0.6209,1.17149060917
30,0.632675,1.02849002757,0.6225,1.16384815941
31,0.6414,1.00247653642,0.6182,1.15571369991
32,0.64635,0.986807642245,0.6338,1.13260724068
33,0.654375,0.96417287755,0.6412,1.1304517231
34,0.652475,0.967978380632,0.6298,1.12722359085
35,0.662775,0.940110087371,0.6304,1.11437256336
36,0.663225,0.934023227501,0.6413,1.09995084114
37,0.6699,0.91773114543,0.6394,1.08031858463
38,0.674625,0.901393917298,0.642,1.10777096138
39,0.677525,0.896489509797,0.6415,1.07555400391
40,0.680325,0.880598714757,0.6519,1.07512409897
41,0.6879,0.869161482,0.6425,1.08182079411
42,0.68845,0.859701900244,0.653,1.05681498299
43,0.689925,0.855174497008,0.6461,1.0494067934
44,0.69675,0.83628580308,0.6557,1.0482251749
45,0.6993,0.826675331783,0.6537,1.04677157688
46,0.702975,0.81976424284,0.6516,1.05363404236
47,0.706875,0.809184066057,0.6555,1.02928981476
48,0.71225,0.799800168896,0.6522,1.02026899204
49,0.7156,0.780990991998,0.659,1.0176703495
0,0.790880926724,0.45783425654,0.906788793103,0.356134825868
1,0.905576508621,0.249469959281,0.945581896552,0.254562091339
2,0.938308189655,0.163550094501,0.971982758621,0.181523935291
3,0.95669450431,0.112600044251,0.972521551724,0.131258342094
4,0.969827586207,0.0850659001534,0.981681034483,0.103639503523
5,0.972858297414,0.0740751153398,0.986530172414,0.0834225272952
